Product & Geography Sales Metrics,,,,
Time:Promo Week Ending 110624,,,,
Sobeys Brand:All Brands,,,,
Sobeys Sales Organizations:All Sales Organizations,,,,
Vendor:All Vendors,,,,
Geography,Product,UPC No,Dollar Sales All Sales,Unit Sales All Sales
Store 297,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,41.96,6
Store 297,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,118.32,12
Store 297,Fevertre Water Tonic 800 Ml,00089819501101,19.98,3
Store 297,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,29.98,3
Store 297,Cocacola Classic 8520 Ml,00006700002011,131.94,9
Store 297,1642 Tonic Water 750 Ml,00062805581917,6.98,3
Store 297,Drpepper Cans 355 Ml,00005490004007,6.58,3
Store 297,7Up 2L 2000 Ml,00006540001073,12.76,6
Store 298,Pepsi Multipack 4260 Ml,00006900001984,59.96,6
Store 298,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,83.92,12
Store 298,Pepsi Throwback 355 Ml,00006900002088,29.16,6
Store 298,Cocacola Soft Drink Bottle 300 Ml,00006700001922,11.96,6
Store 298,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,177.48,18
Store 298,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 299,Pepsi Multipack 4260 Ml,00006900001984,89.94,9
Store 299,Pepsi Throwback 355 Ml,00006900002088,29.16,6
Store 299,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 299,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.16,6
Store 299,Fevertre Tonic Water Light 800 Ml,00506010846023,36.96,6
Store 299,Cocacola Classic 237Ml 237 Ml,00006700001951,29.9,15
Store 299,Sanprrio Italian Lemonade 750 Ml,00077899801810,17.94,9
Store 299,Comp Soft Drink Cola 1332 Ml,00005574255844,119.92,12
Store 299,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,19.98,3
Store 299,1642 Tonic Water 750 Ml,00062805581917,20.94,9
Store 299,Sanprrio Lime Mango Lemonade 750 Ml,00077899801840,6.58,3
Store 299,Drpepper Cans 355 Ml,00005490004007,13.16,6
Store 299,Cocacola Zero 500 Ml,00006700001463,25.52,12
Store 299,7Up 2L 2000 Ml,00006540001073,76.56,36
Store 300,Pepsi Multipack 4260 Ml,00006900001984,89.94,9
Store 300,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,125.88,18
Store 300,Pepsi Throwback 355 Ml,00006900002088,14.58,3
Store 300,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,118.32,12
Store 300,Fevertre Water Tonic 800 Ml,00089819501101,21.98,3
Store 300,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,29.98,3
Store 300,Cocacola Classic 8520 Ml,00006700002011,219.9,15
Store 301,Pepsi Multipack 4260 Ml,00006900001984,149.9,15
Store 301,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,251.76,36
Store 301,Fevertre Water Tonic 800 Ml,00089819501101,21.98,3
Store 301,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,19.98,3
Store 302,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 302,Pepsi Multipack 4260 Ml,00006900001984,29.98,3
Store 302,Pepsi Throwback 355 Ml,00006900002088,29.16,6
Store 302,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 302,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.58,3
Store 302,Fevertre Tonic Water Light 800 Ml,00506010846023,16.98,3
Store 302,Comp Soft Drink Cola 1332 Ml,00005574255844,89.94,9
Store 302,Cocacola Classic 8520 Ml,00006700002011,87.96,6
Store 302,Dads Root Beer 4 Ea,00083362701040,19.98,3
Store 302,Pepsi 1000 Ml,00006900001982,12.76,6
Store 303,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 303,Pepsi Multipack 4260 Ml,00006900001984,29.98,3
Store 303,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 303,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.16,6
Store 304,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 304,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,20.98,3
Store 304,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 304,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.16,6
Store 304,Cocacola Classic 8520 Ml,00006700002011,87.96,6
Store 305,Pepsi Multipack 4260 Ml,00006900001984,59.96,6
Store 305,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 305,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.58,3
Store 305,Comp Soft Drink Cola 1332 Ml,00005574255844,89.94,9
Store 305,A&W Root Beer 1332 Ml,00005953101282,22.98,3
Store 305,Cocacola Classic 8520 Ml,00006700002011,43.98,3
Store 306,Canaddry Gingerale 1332 Ml,00006210001144,51.96,6
Store 306,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,155.88,18
Store 306,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 306,Calypso Southern Peach Lmnd 473 Ml,00007958119403,7.98,3
Store 306,Comp Soft Drink Choose Up 355 Ml,00005574234576,7.98,3
Store 306,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,104.9,15
Store 306,Pepsi Throwback 355 Ml,00006900002088,14.58,3
Store 306,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 306,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,147.9,15
Store 306,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,50.98,3
Store 306,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,89.94,9
Store 306,A&W Root Beer 1332 Ml,00005953101282,22.98,3
Store 306,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,19.98,3
Store 306,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,39.96,6
Store 306,Pepsi 1000 Ml,00006900001982,19.14,9
Store 306,Cocacola Zero 500 Ml,00006700001463,6.38,3
Store 306,Marble Pop Blueberry 200 Ml,00007441078814,6.38,3
Store 307,Pepsi Multipack 4260 Ml,00006900001984,149.9,15
Store 307,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,20.98,3
Store 307,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,119.94,9
Store 307,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,118.32,12
Store 307,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,53.98,3
Store 307,Fevertre Tonic Water Light 800 Ml,00506010846023,16.98,3
Store 307,Fevertre Water Tonic 800 Ml,00089819501101,163.84,24
Store 307,Comp Soft Drink Cola 1332 Ml,00005574255844,119.92,12
Store 307,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,29.98,3
Store 307,Cocacola Classic 8520 Ml,00006700002011,43.98,3
Store 307,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,59.94,9
Store 307,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,23.98,3
Store 307,Pepsi 1000 Ml,00006900001982,25.52,12
Store 307,Cocacola Zero 500 Ml,00006700001463,6.38,3
Store 307,Marble Pop Blueberry 200 Ml,00007441078814,12.76,6
Store 307,7Up 2L 2000 Ml,00006540001073,31.9,15
Store 308,Pepsi Multipack 4260 Ml,00006900001984,299.8,30
Store 308,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,125.88,18
Store 308,Pepsi Throwback 355 Ml,00006900002088,29.16,6
Store 308,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,79.96,6
Store 308,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.58,3
Store 308,Fevertre Water Tonic 800 Ml,00089819501101,59.94,9
Store 308,Comp Soft Drink Cola 1332 Ml,00005574255844,89.94,9
Store 308,Dads Root Beer 4 Ea,00083362701040,19.98,3
Store 308,Fentimans Ginger Beer 800 Ml,00502939601222,19.98,3
Store 308,Brio Chinotto Can 355 Ml,00005995751630,16.98,3
Store 308,Grizzlypaw Black Cherry Cola 1420 Ml,00018244001196,16.98,3
Store 308,Fentiman Connoisseur Tonic 800 Ml,00502939601225,16.98,3
Store 311,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,20.98,3
Store 311,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 311,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.58,3
Store 311,Comp Soft Drink Cola 1332 Ml,00005574255844,59.96,6
Store 313,Canaddry Gingerale 1332 Ml,00006210001144,25.98,3
Store 313,Pepsi Multipack 4260 Ml,00006900001984,89.94,9
Store 313,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,20.98,3
Store 313,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,79.96,6
Store 313,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,207.06,21
Store 313,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,101.96,6
Store 313,Fevertre Tonic Water Light 800 Ml,00506010846023,50.94,9
Store 313,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 313,Brio Chinotto Can 355 Ml,00005995751630,16.98,3
Store 313,Grace Irish Moss Drink 285 Ml,00005527084176,27.92,12
Store 313,Marble Pop Blueberry 200 Ml,00007441078814,44.66,21
Store 313,7Up 2L 2000 Ml,00006540001073,51.04,24
Store 314,Pepsi Multipack 4260 Ml,00006900001984,149.9,15
Store 314,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.16,6
Store 314,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.96,6
Store 315,7Up Soft Drink Diet 1332 Ml,00006540001808,51.96,6
Store 315,Pepsi Multipack 4260 Ml,00006900001984,209.86,21
Store 315,Pepsi Throwback 355 Ml,00006900002088,14.58,3
Store 315,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,119.94,9
Store 315,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.58,3
Store 315,Fevertre Tonic Water Light 800 Ml,00506010846023,16.98,3
Store 315,Comp Soft Drink Cola 1332 Ml,00005574255844,59.96,6
Store 315,Marco Soda Black Cherry Can 355 Ml,00062869376103,21.98,3
Store 315,Cocacola Classic 8520 Ml,00006700002011,263.88,18
Store 315,Fentiman Connoisseur Tonic 800 Ml,00502939601225,16.98,3
Store 315,Pepsi 1000 Ml,00006900001982,31.9,15
Store 315,Cocacola Zero 500 Ml,00006700001463,6.38,3
Store 315,7Up 2L 2000 Ml,00006540001073,6.38,3
Store 317,Pepsi Multipack 4260 Ml,00006900001984,209.86,21
Store 317,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,167.84,24
Store 317,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,177.48,18
Store 317,Stewarts Soda Key Lime 355 Ml,00009879401045,43.96,6
Store 317,Newlevl Crft Soda Painappl Pnc 473 Ml,00062825008855,43.96,6
Store 317,Comp Soft Drink Cola 1332 Ml,00005574255844,149.9,15
Store 317,Cocacola Classic 8520 Ml,00006700002011,87.96,6
Store 317,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,19.98,3
Store 317,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,19.98,3
Store 317,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,23.98,3
Store 317,Brio Chinotto Can 355 Ml,00005995751630,16.98,3
Store 317,Fentiman Connoisseur Tonic 800 Ml,00502939601225,16.98,3
Store 317,1642 Tonic Water 750 Ml,00062805581917,27.92,12
Store 317,Grace Irish Moss Drink 285 Ml,00005527084176,97.72,42
Store 317,Pepsi 1000 Ml,00006900001982,12.76,6
Store 317,Drpepper Cans 355 Ml,00005490004007,39.48,18
Store 317,Cocacola Zero 500 Ml,00006700001463,31.9,15
Store 317,Marble Pop Blueberry 200 Ml,00007441078814,6.38,3
Store 317,7Up 2L 2000 Ml,00006540001073,25.52,12
Store 318,7Up Soft Drink Diet 1332 Ml,00006540001808,103.92,12
Store 318,Pepsi Multipack 4260 Ml,00006900001984,89.94,9
Store 318,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,41.96,6
Store 318,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.96,6
Store 319,Pepsi Multipack 4260 Ml,00006900001984,29.98,3
Store 319,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,62.94,9
Store 319,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,159.92,12
Store 319,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,147.9,15
Store 319,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,101.96,6
Store 319,Fevertre Tonic Water Light 800 Ml,00506010846023,16.98,3
Store 319,Big8 Soda Orange 355 Ml,00006448001802,39.96,6
Store 319,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.96,6
Store 319,Fevertre Tonic Water Cucmbr 800 Ml,00081213604018,68.94,9
Store 319,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,23.98,3
Store 319,Brio Chinotto Can 355 Ml,00005995751630,16.98,3
Store 320,Pepsi Multipack 4260 Ml,00006900001984,89.94,9
Store 320,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,39.96,6
Store 320,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,159.92,12
Store 320,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,88.74,9
Store 320,Big8 Soda Orange 355 Ml,00006448001802,19.98,3
Store 320,Fevertre Water Tonic 800 Ml,00089819501101,63.94,9
Store 320,Grizzlypaw Black Cherry Cola 1420 Ml,00018244001196,16.98,3
Store 321,Pepsi Multipack 4260 Ml,00006900001984,29.98,3
Store 321,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,62.94,9
Store 321,Pepsi Throwback 355 Ml,00006900002088,14.58,3
Store 321,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.58,3
Store 321,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,21.98,3
Store 321,Mountain Dew Diet 591 Ml,00006900006058,21.98,3
Store 321,Fevertre Tonic Water Light 800 Ml,00506010846023,16.98,3
Store 321,Fevertre Water Tonic 800 Ml,00089819501101,19.98,3
Store 321,Comp Soft Drink Cola 1332 Ml,00005574255844,59.96,6
Store 321,A&W Root Beer 1332 Ml,00005953101282,22.98,3
Store 321,Cocacola Classic 8520 Ml,00006700002011,43.98,3
Store 321,Fentimans Ginger Beer 800 Ml,00502939601222,39.96,6
Store 321,A&W Rootbeer 355Ml 355 Ml,00005953101002,27.98,3
Store 321,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,71.94,9
Store 322,Pepsi Multipack 4260 Ml,00006900001984,29.98,3
Store 322,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,118.32,12
Store 322,Mountain Dew Diet 591 Ml,00006900006058,21.98,3
Store 322,Big8 Soda Orange 355 Ml,00006448001802,19.98,3
Store 322,Fevertre Water Tonic 800 Ml,00089819501101,19.98,3
Store 322,Stewarts Soda Key Lime 355 Ml,00009879401045,21.98,3
Store 322,A&W Root Beer 1332 Ml,00005953101282,91.92,12
Store 322,Marco Soda Black Cherry Can 355 Ml,00062869376103,43.96,6
Store 322,Schweppe Ginger Ale 355 Ml,00001660001093,21.98,3
Store 322,Cocacola Classic 8520 Ml,00006700002011,131.94,9
Store 322,Grizzlypaw Grapefruit Soda 1420 Ml,00087452801005,39.96,6
Store 322,Pepsi 1000 Ml,00006900001982,31.9,15
Store 322,Drpepper Cans 355 Ml,00005490004007,26.32,12
Store 322,Cocacola Zero 500 Ml,00006700001463,140.36,66
Store 322,Marble Pop Blueberry 200 Ml,00007441078814,63.8,30
Store 322,7Up 2L 2000 Ml,00006540001073,31.9,15
Store 323,Pepsi Multipack 4260 Ml,00006900001984,119.92,12
Store 323,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,83.92,12
Store 323,Cocacola Soft Drink Bottle 300 Ml,00006700001922,41.86,21
Store 323,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,207.06,21
Store 323,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,101.96,6
Store 323,Fevertre Tonic Water Light 800 Ml,00506010846023,50.94,9
Store 323,Fevertre Water Tonic 800 Ml,00089819501101,459.56,66
Store 323,Comp Soft Drink Cola 1332 Ml,00005574255844,59.96,6
Store 323,Cocacola Classic 8520 Ml,00006700002011,87.96,6
Store 323,Teja Miranda Can 250 Ml,00890208021502,23.98,3
Store 323,Grizzlypaw Root Beer 1420 Ml,00087452801001,47.96,6
Store 323,Grizzlypaw Black Cherry Cola 1420 Ml,00087452801000,23.98,3
Store 323,Grizzlypaw Ginger Beer 1420 Ml,00087452801002,59.94,9
Store 323,Dads Root Beer 4 Ea,00083362701040,119.88,18
Store 323,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,47.96,6
Store 323,Brio Chinotto Can 355 Ml,00005995751630,118.86,21
Store 323,Fentiman Connoisseur Tonic 800 Ml,00502939601225,50.94,9
Store 323,Pepsi 1000 Ml,00006900001982,89.32,42
Store 323,Sanprrio Lime Mango Lemonade 750 Ml,00077899801840,65.8,30
Store 323,Drpepper Cans 355 Ml,00005490004007,19.74,9
Store 323,Cocacola Zero 500 Ml,00006700001463,204.16,96
Store 323,Marble Pop Blueberry 200 Ml,00007441078814,25.52,12
Store 323,Pepsi Pl 355Ml 1X12Pk 4260 Ml,00006900002004,57.98,3
Store 323,7Up 2L 2000 Ml,00006540001073,19.14,9
Store 325,Cocacola Diet 12X355Ml 355 Ml,00006700011484,69.8,30
Store 325,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,167.84,24
Store 325,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,325.38,33
Store 325,Fevertre Water Tonic 800 Ml,00089819501101,81.92,12
Store 325,Comp Soft Drink Cola 1332 Ml,00005574255844,59.96,6
Store 325,Fevertre Sprkling Pink Grapefr 800 Ml,00081213604092,22.98,3
Store 325,Fevertre Tonic Water Aromatc 800 Ml,00089819501185,114.9,15
Store 325,Fevertre Tonic Water Cucmbr 800 Ml,00081213604018,45.96,6
Store 325,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,119.9,15
Store 325,Drpepper Cans 355 Ml,00005490004007,39.48,18
Store 325,Cocacola Zero 500 Ml,00006700001463,51.04,24
Store 325,Marble Pop Blueberry 200 Ml,00007441078814,51.04,24
Store 325,7Up 2L 2000 Ml,00006540001073,44.66,21
Store 326,Pepsi Multipack 4260 Ml,00006900001984,119.92,12
Store 326,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,41.96,6
Store 326,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 326,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,50.98,3
Store 326,Chill Street Picnic Wild Blueb 330 Ml,00084055701009,21.98,3
Store 326,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 326,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,29.98,3
Store 326,Dads Root Beer 4 Ea,00083362701040,99.9,15
Store 326,Marble Pop Blueberry 200 Ml,00007441078814,6.38,3
Store 327,Pepsi Multipack 4260 Ml,00006900001984,119.92,12
Store 327,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,62.94,9
Store 327,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 327,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,236.64,24
Store 327,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,101.96,6
Store 327,Big8 Soda Orange 355 Ml,00006448001802,39.96,6
Store 327,Fevertre Water Tonic 800 Ml,00089819501101,21.98,3
Store 327,Comp Soft Drink Cola 1332 Ml,00005574255844,59.96,6
Store 327,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,89.94,9
Store 327,Marco Soda Black Cherry Can 355 Ml,00062869376103,21.98,3
Store 327,Cocacola Classic 8520 Ml,00006700002011,43.98,3
Store 327,Dads Root Beer 4 Ea,00083362701040,39.96,6
Store 327,Fentimans Ginger Beer 800 Ml,00502939601222,19.98,3
Store 327,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,47.96,6
Store 327,Pepsi 1000 Ml,00006900001982,12.76,6
Store 327,Cocacola Zero 500 Ml,00006700001463,38.28,18
Store 327,7Up 2L 2000 Ml,00006540001073,12.76,6
Store 328,Pepsi Multipack 4260 Ml,00006900001984,29.98,3
Store 328,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,20.98,3
Store 328,Pepsi Throwback 355 Ml,00006900002088,14.58,3
Store 328,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,39.98,3
Store 328,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.58,3
Store 328,Fevertre Water Tonic 800 Ml,00089819501101,59.94,9
Store 328,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 328,A&W Root Beer 1332 Ml,00005953101282,22.98,3
Store 328,Schweppe Ginger Ale 355 Ml,00001660001093,21.98,3
Store 328,Cocacola Classic 8520 Ml,00006700002011,87.96,6
Store 328,7Up 2L 2000 Ml,00006540001073,6.38,3
Store 330,Pepsi Multipack 4260 Ml,00006900001984,29.98,3
Store 330,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,20.98,3
Store 330,Pepsi Throwback 355 Ml,00006900002088,14.58,3
Store 330,Fevertre Water Tonic 800 Ml,00089819501101,21.98,3
Store 330,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 330,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,29.98,3
Store 330,Cocacola Classic 8520 Ml,00006700002011,175.92,12
Store 330,Drpepper Cans 355 Ml,00005490004007,39.48,18
Store 331,Pepsi Multipack 4260 Ml,00006900001984,29.98,3
Store 331,7Up Zero 355Ml 12Pk 4260 Ml,00006540001160,80.76,6
Store 331,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.96,6
Store 331,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,29.98,3
Store 331,A&W Root Beer 1332 Ml,00005953101282,22.98,3
Store 331,Marco Soda Black Cherry Can 355 Ml,00062869376103,22.38,3
Store 332,Cocacola Zero 222Ml Mini Sleek 1332 Ml,00006700011985,51.96,6
Store 332,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 332,Pepsi Multipack 4260 Ml,00006900001984,149.9,15
Store 332,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,20.98,3
Store 332,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.16,6
Store 332,Fevertre Tonic Water Light 800 Ml,00506010846023,50.94,9
Store 332,Cocacola Classic 237Ml 237 Ml,00006700001951,5.98,3
Store 332,Sanprrio Italian Lemonade 750 Ml,00077899801810,17.94,9
Store 332,Cocacola Classic 8520 Ml,00006700002011,43.98,3
Store 332,Grizzlypaw Root Beer 1420 Ml,00087452801001,47.96,6
Store 332,1642 Tonic Water 750 Ml,00062805581917,13.96,6
Store 332,Pepsi 1000 Ml,00006900001982,12.76,6
Store 332,Cocacola Zero 500 Ml,00006700001463,44.66,21
Store 332,Marble Pop Blueberry 200 Ml,00007441078814,12.76,6
Store 332,7Up 2L 2000 Ml,00006540001073,6.38,3
Store 334,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,41.96,6
Store 334,Pepsi Throwback 355 Ml,00006900002088,14.58,3
Store 334,Cocacola Classic 8520 Ml,00006700002011,87.96,6
Store 335,Pepsi Multipack 4260 Ml,00006900001984,119.92,12
Store 335,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,41.96,6
Store 335,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.16,6
Store 335,Comp Soft Drink Cola 1332 Ml,00005574255844,59.96,6
Store 335,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,29.98,3
Store 336,7Up Soft Drink Diet 1332 Ml,00006540001808,25.98,3
Store 336,Pepsi Multipack 4260 Ml,00006900001984,29.98,3
Store 336,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,20.98,3
Store 336,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,29.58,3
Store 336,Candry Ginger Ale Cbry 355Ml 355 Ml,00006210001248,21.98,3
Store 336,Fevertre Water Tonic 800 Ml,00089819501101,61.94,9
Store 336,Comp Soft Drink Cola 1332 Ml,00005574255844,119.92,12
Store 336,Canaddry G/Ale Zero Sugar 1332 Ml,00006210002128,27.98,3
Store 336,A&W Root Beer 1332 Ml,00005953101282,45.96,6
Store 336,Cocacola Classic 355Ml 6Pk 2130 Ml,00006700002025,23.98,3
Store 336,Brio Chinotto Can 355 Ml,00005995751630,16.98,3
Store 336,Pepsi 1000 Ml,00006900001982,31.9,15
Store 336,7Up 2L 2000 Ml,00006540001073,6.38,3
Store 338,Pepsi Multipack 4260 Ml,00006900001984,269.82,27
Store 338,Crush Soda Grape 355Ml 12Pk 4260 Ml,00005600001684,251.76,36
Store 338,Pepsi Throwback 355 Ml,00006900002088,43.74,9
Store 338,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,177.48,18
Store 338,Pepsi Diet Multipack 710Ml 6Pk 4260 Ml,00006900002066,50.98,3
Store 338,Big8 Soda Orange 355 Ml,00006448001802,19.98,3
Store 338,Fevertre Water Tonic 800 Ml,00089819501101,199.8,30
Store 338,Comp Soft Drink Cola 1332 Ml,00005574255844,29.98,3
Store 338,Canaddry Ginger Ale Cranbry 1332 Ml,00006210002048,59.96,6
Store 338,Cocacola Classic 8520 Ml,00006700002011,175.92,12
Store 338,Dads Root Beer 4 Ea,00083362701040,59.94,9
Store 338,Fentimans Ginger Beer 800 Ml,00502939601222,19.98,3
Store 338,1642 Tonic Water 750 Ml,00062805581917,41.88,18
Store 338,Pepsi 1000 Ml,00006900001982,95.7,45
Store 338,Sanprrio Lime Mango Lemonade 750 Ml,00077899801840,19.74,9
Store 338,Drpepper Cans 355 Ml,00005490004007,78.96,36
Store 338,Cocacola Zero 500 Ml,00006700001463,38.28,18
Store 338,Marble Pop Blueberry 200 Ml,00007441078814,57.42,27
Store 338,7Up 2L 2000 Ml,00006540001073,44.66,21
Store 339,Cocacola Zero Sugar Zero Caff 1332 Ml,00006700002114,59.16,6
